movieid,genreId,genre
32515,0,Adventure
32515,6,Drama
32515,13,War
32515,17,Western
32554,1,Animation
32554,4,Fantasy
32554,12,Sci-Fi
32554,9,Thriller
32582,15,Documentary
32584,6,Drama
32587,7,Action
32587,8,Crime
32587,18,Film-Noir
32587,11,Mystery
32587,9,Thriller
32589,3,Comedy
32596,7,Action
32596,0,Adventure
32596,3,Comedy
32598,3,Comedy
32598,5,Romance
32600,6,Drama
32620,3,Comedy
32620,14,Musical
32620,5,Romance
32632,7,Action
32632,8,Crime
32649,6,Drama
32649,13,War
32657,1,Animation
32657,6,Drama
32659,3,Comedy
32666,3,Comedy
32728,6,Drama
32728,11,Mystery
32728,9,Thriller
32743,6,Drama
32743,10,Horror
32743,9,Thriller
32770,6,Drama
32799,6,Drama
32799,5,Romance
32862,3,Comedy
32862,5,Romance
32875,3,Comedy
32892,6,Drama
32892,13,War
32898,7,Action
32898,0,Adventure
32898,4,Fantasy
32898,12,Sci-Fi
32906,6,Drama
32906,13,War
32914,6,Drama
32914,10,Horror
32914,9,Thriller
32917,3,Comedy
32917,4,Fantasy
32917,5,Romance
33004,0,Adventure
33004,3,Comedy
33004,12,Sci-Fi
33085,10,Horror
33085,9,Thriller
33090,1,Animation
33090,3,Comedy
33090,12,Sci-Fi
33124,6,Drama
33124,13,War
33126,3,Comedy
33126,17,Western
33132,7,Action
33132,8,Crime
33132,6,Drama
33138,0,Adventure
33138,3,Comedy
33138,6,Drama
33145,3,Comedy
33145,6,Drama
33145,5,Romance
33148,3,Comedy
33148,8,Crime
33154,15,Documentary
33158,7,Action
33158,8,Crime
33158,9,Thriller
33162,7,Action
33162,6,Drama
33162,5,Romance
33162,13,War
33164,10,Horror
33164,9,Thriller
33166,8,Crime
33166,6,Drama
33171,6,Drama
33171,11,Mystery
33188,3,Comedy
33188,5,Romance
33201,6,Drama
33201,11,Mystery
33201,5,Romance
33201,9,Thriller
33237,6,Drama
33237,14,Musical
33237,5,Romance
33294,1,Animation
33294,4,Fantasy
33294,10,Horror
33310,6,Drama
33310,5,Romance
33312,3,Comedy
33312,14,Musical
33421,6,Drama
33435,15,Documentary
33437,7,Action
33437,8,Crime
33437,6,Drama
33437,9,Thriller
33493,7,Action
33493,0,Adventure
33493,12,Sci-Fi
33495,3,Comedy
33499,3,Comedy
33499,5,Romance
33558,0,Adventure
33558,6,Drama
33564,3,Comedy
33615,0,Adventure
33615,1,Animation
33615,2,Children
33615,3,Comedy
33629,0,Adventure
33629,3,Comedy
33639,2,Children
33639,15,Documentary
33644,10,Horror
33644,9,Thriller
33646,3,Comedy
33646,6,Drama
33649,3,Comedy
33649,6,Drama
33649,5,Romance
33660,6,Drama
33660,5,Romance
33669,0,Adventure
33669,3,Comedy
33669,6,Drama
33672,7,Action
33672,3,Comedy
33672,6,Drama
33677,15,Documentary
33679,7,Action
33679,0,Adventure
33679,3,Comedy
33679,5,Romance
33681,7,Action
33681,0,Adventure
33681,2,Children
33681,4,Fantasy
33683,10,Horror
33683,9,Thriller
33725,3,Comedy
33725,6,Drama
33725,14,Musical
33779,3,Comedy
33781,6,Drama
33781,5,Romance
33794,7,Action
33794,8,Crime
33794,16,IMAX
33801,7,Action
33801,0,Adventure
33801,4,Fantasy
33801,12,Sci-Fi
33815,3,Comedy
33815,6,Drama
33815,5,Romance
33826,3,Comedy
33826,6,Drama
33830,0,Adventure
33830,3,Comedy
33830,5,Romance
33834,7,Action
33834,10,Horror
33834,9,Thriller
33836,3,Comedy
33836,4,Fantasy
33836,5,Romance
33838,15,Documentary
33880,3,Comedy
33880,6,Drama
33893,3,Comedy
33893,8,Crime
33893,9,Thriller
33896,10,Horror
33903,3,Comedy
33903,8,Crime
33903,6,Drama
33903,5,Romance
33966,3,Comedy
34018,3,Comedy
34018,14,Musical
34048,7,Action
34048,0,Adventure
34048,12,Sci-Fi
34048,9,Thriller
34072,15,Documentary
34129,3,Comedy
34143,6,Drama
34143,10,Horror
34143,9,Thriller
34148,6,Drama
34150,7,Action
34150,0,Adventure
34150,12,Sci-Fi
34153,15,Documentary
34162,3,Comedy
34162,5,Romance
34164,3,Comedy
34164,6,Drama
34271,8,Crime
34271,6,Drama
34292,7,Action
34292,10,Horror
34292,12,Sci-Fi
34312,3,Comedy
34319,7,Action
34319,12,Sci-Fi
34319,9,Thriller
34321,2,Children
34321,3,Comedy
34323,7,Action
34323,8,Crime
34323,10,Horror
34326,6,Drama
34330,6,Drama
34330,11,Mystery
34332,7,Action
34332,0,Adventure
34332,2,Children
34332,3,Comedy
34334,7,Action
34334,0,Adventure
34334,12,Sci-Fi
34334,9,Thriller
34336,3,Comedy
34336,5,Romance
34338,3,Comedy
34338,15,Documentary
34359,3,Comedy
34397,7,Action
34397,0,Adventure
34397,6,Drama
34397,9,Thriller
34405,7,Action
34405,0,Adventure
34405,12,Sci-Fi
34437,3,Comedy
34437,6,Drama
34450,7,Action
34450,3,Comedy
34450,8,Crime
34450,6,Drama
34482,6,Drama
34520,7,Action
34520,0,Adventure
34520,3,Comedy
34523,3,Comedy
34523,6,Drama
34528,3,Comedy
34528,6,Drama
34530,3,Comedy
34532,6,Drama
34532,10,Horror
34532,11,Mystery
34532,9,Thriller
34534,7,Action
34534,8,Crime
34534,6,Drama
34536,7,Action
34536,6,Drama
34536,13,War
34540,3,Comedy
34540,6,Drama
34542,15,Documentary
34800,3,Comedy
34811,7,Action
34811,8,Crime
34811,6,Drama
34811,9,Thriller
35015,0,Adventure
35015,6,Drama
35347,1,Animation
35347,6,Drama
35807,3,Comedy
35836,3,Comedy
35836,5,Romance
35957,10,Horror
35957,9,Thriller
36276,6,Drama
36276,11,Mystery
36276,9,Thriller
36289,0,Adventure
36289,2,Children
36289,3,Comedy
36289,4,Fantasy
36363,3,Comedy
36363,6,Drama
36363,12,Sci-Fi
36397,0,Adventure
36397,1,Animation
36397,2,Children
36397,3,Comedy
36397,4,Fantasy
36397,13,War
36401,3,Comedy
36401,4,Fantasy
36401,10,Horror
36401,9,Thriller
36477,3,Comedy
36477,6,Drama
36477,5,Romance
36509,7,Action
36509,0,Adventure
36509,10,Horror
36509,11,Mystery
36509,12,Sci-Fi
36509,9,Thriller
36517,6,Drama
36517,9,Thriller
36519,7,Action
36519,8,Crime
36519,9,Thriller
36525,3,Comedy
36525,4,Fantasy
36525,5,Romance
36527,6,Drama
36529,7,Action
36529,8,Crime
36529,6,Drama
36529,9,Thriller
36529,13,War
36533,6,Drama
36533,10,Horror
36533,11,Mystery
36533,9,Thriller
36535,3,Comedy
36535,6,Drama
36537,3,Comedy
36537,6,Drama
36708,0,Adventure
36708,1,Animation
36708,3,Comedy
36850,7,Action
36850,3,Comedy
36850,8,Crime
36850,9,Thriller
36931,7,Action
36931,8,Crime
36931,6,Drama
37211,3,Comedy
37211,14,Musical
37211,17,Western
37240,15,Documentary
37380,7,Action
37380,10,Horror
37380,12,Sci-Fi
37382,8,Crime
37382,6,Drama
37382,9,Thriller
37384,3,Comedy
37386,7,Action
37386,12,Sci-Fi
37444,3,Comedy
37444,10,Horror
37444,5,Romance
37475,6,Drama
37477,7,Action
37477,3,Comedy
37477,8,Crime
37495,4,Fantasy
37495,11,Mystery
37495,5,Romance
37495,9,Thriller
37545,6,Drama
37720,8,Crime
37720,6,Drama
37720,10,Horror
37720,9,Thriller
37727,7,Action
37727,6,Drama
37727,9,Thriller
37729,1,Animation
37729,3,Comedy
37729,4,Fantasy
37729,14,Musical
37729,5,Romance
37731,8,Crime
37731,6,Drama
37733,7,Action
37733,8,Crime
37733,6,Drama
37733,9,Thriller
37736,6,Drama
37739,6,Drama
37741,8,Crime
37741,6,Drama
37830,7,Action
37830,0,Adventure
37830,1,Animation
37830,4,Fantasy
37830,12,Sci-Fi
37844,3,Comedy
37844,6,Drama
37844,5,Romance
37853,7,Action
37853,0,Adventure
37853,8,Crime
37853,9,Thriller
37857,0,Adventure
37857,2,Children
37857,6,Drama
37857,4,Fantasy
38038,0,Adventure
38038,1,Animation
38038,2,Children
38038,3,Comedy
38061,3,Comedy
38061,8,Crime
38061,11,Mystery
38061,9,Thriller
38095,7,Action
38095,8,Crime
38095,6,Drama
38159,6,Drama
38159,5,Romance
38164,6,Drama
38164,5,Romance
38198,15,Documentary
38294,7,Action
38294,0,Adventure
38294,6,Drama
38294,4,Fantasy
38304,15,Documentary
38388,6,Drama
38583,7,Action
38583,10,Horror
38583,12,Sci-Fi
38583,9,Thriller
38798,3,Comedy
38798,6,Drama
38886,3,Comedy
38886,6,Drama
38992,6,Drama
39183,6,Drama
39183,5,Romance
39231,3,Comedy
39231,6,Drama
39231,5,Romance
39234,6,Drama
39292,8,Crime
39292,6,Drama
39307,2,Children
39307,6,Drama
39381,8,Crime
39381,6,Drama
39381,17,Western
39400,7,Action
39400,10,Horror
39400,11,Mystery
39400,9,Thriller
39414,3,Comedy
39414,6,Drama
39414,5,Romance
39427,9,Thriller
39435,7,Action
39435,0,Adventure
39435,6,Drama
39435,17,Western
39444,3,Comedy
39444,6,Drama
39446,10,Horror
39446,9,Thriller
39449,3,Comedy
39449,6,Drama
39449,5,Romance
39516,6,Drama
39715,3,Comedy
39801,0,Adventure
39801,3,Comedy
39801,4,Fantasy
39801,10,Horror
39869,6,Drama
40148,8,Crime
40148,6,Drama
40148,9,Thriller
40278,7,Action
40278,6,Drama
40278,13,War
40339,7,Action
40339,0,Adventure
40339,1,Animation
40339,2,Children
40339,3,Comedy
40339,12,Sci-Fi
40412,8,Crime
40412,9,Thriller
40414,6,Drama
40414,13,War
40478,10,Horror
40478,12,Sci-Fi
40478,9,Thriller
40491,3,Comedy
40491,6,Drama
40578,7,Action
40578,6,Drama
40581,3,Comedy
40581,5,Romance
40583,6,Drama
40583,9,Thriller
40597,3,Comedy
40597,6,Drama
40614,6,Drama
40614,9,Thriller
40617,10,Horror
40617,9,Thriller
40629,6,Drama
40629,5,Romance
40697,12,Sci-Fi
40723,8,Crime
40723,10,Horror
40723,9,Thriller
40732,0,Adventure
40732,6,Drama
40732,10,Horror
40732,9,Thriller
40815,0,Adventure
40815,4,Fantasy
40815,9,Thriller
40815,16,IMAX
40819,6,Drama
40819,14,Musical
40819,5,Romance
40826,6,Drama
40826,14,Musical
40826,5,Romance
40851,7,Action
40851,0,Adventure
40851,2,Children
40851,4,Fantasy
40870,6,Drama
40946,3,Comedy
40946,14,Musical
40955,3,Comedy
40955,6,Drama
40959,7,Action
40959,3,Comedy
40959,8,Crime
40959,9,Thriller
40962,3,Comedy
40962,5,Romance
40966,6,Drama
41014,8,Crime
41014,10,Horror
41014,11,Mystery
41014,9,Thriller
41285,8,Crime
41285,6,Drama
41285,5,Romance
41527,8,Crime
41527,6,Drama
41527,9,Thriller
41527,13,War
41566,0,Adventure
41566,2,Children
41566,4,Fantasy
41569,7,Action
41569,0,Adventure
41569,6,Drama
41569,4,Fantasy
41569,9,Thriller
41571,6,Drama
41571,5,Romance
41573,3,Comedy
41573,6,Drama
41573,5,Romance
41617,8,Crime
41617,6,Drama
41617,5,Romance
41627,7,Action
41627,6,Drama
41712,3,Comedy
41712,6,Drama
41716,3,Comedy
41716,6,Drama
41716,9,Thriller
41724,15,Documentary
41769,3,Comedy
41769,6,Drama
41769,5,Romance
41828,3,Comedy
41828,13,War
41863,0,Adventure
41863,8,Crime
41863,6,Drama
41997,7,Action
41997,8,Crime
41997,6,Drama
41997,9,Thriller
42002,3,Comedy
42002,14,Musical
42004,0,Adventure
42004,3,Comedy
42004,6,Drama
42007,3,Comedy
42007,6,Drama
42007,5,Romance
42009,0,Adventure
42009,3,Comedy
42011,3,Comedy
42011,8,Crime
42013,3,Comedy
42015,7,Action
42015,0,Adventure
42015,3,Comedy
42015,6,Drama
42015,5,Romance
42018,3,Comedy
42018,6,Drama
42176,6,Drama
42176,9,Thriller
42191,1,Animation
42191,2,Children
42285,10,Horror
42285,9,Thriller
42418,0,Adventure
42418,6,Drama
42418,5,Romance
42422,1,Animation
42422,6,Drama
42422,5,Romance
42422,12,Sci-Fi
42556,4,Fantasy
42556,11,Mystery
42556,17,Western
42559,7,Action
42559,0,Adventure
42559,6,Drama
42602,15,Documentary
42632,8,Crime
42632,6,Drama
42632,11,Mystery
42632,9,Thriller
42638,3,Comedy
42638,6,Drama
42718,7,Action
42718,8,Crime
42718,12,Sci-Fi
42723,10,Horror
42725,3,Comedy
42728,6,Drama
42728,5,Romance
42730,6,Drama
42732,3,Comedy
42734,1,Animation
42734,2,Children
42734,3,Comedy
42738,7,Action
42738,4,Fantasy
42738,10,Horror
42740,3,Comedy
42761,0,Adventure
42761,2,Children
42761,3,Comedy
42761,4,Fantasy
42943,0,Adventure
42943,6,Drama
42943,13,War
42946,7,Action
42946,3,Comedy
43289,0,Adventure
43289,3,Comedy
43289,6,Drama
43289,4,Fantasy
43333,6,Drama
43333,5,Romance
43376,6,Drama
43376,13,War
43396,6,Drama
43419,7,Action
43419,3,Comedy
43419,8,Crime
43419,17,Western
43460,3,Comedy
43460,6,Drama
43549,7,Action
43549,8,Crime
43549,6,Drama
43549,10,Horror
43556,6,Drama
43558,7,Action
43558,3,Comedy
43558,8,Crime
43560,2,Children
43560,3,Comedy
43560,4,Fantasy
43677,6,Drama
43677,13,War
43679,10,Horror
43679,11,Mystery
43679,9,Thriller
43684,3,Comedy
43684,6,Drama
43684,5,Romance
43708,3,Comedy
43708,15,Documentary
43744,3,Comedy
43744,6,Drama
43744,5,Romance
43836,0,Adventure
43836,3,Comedy
43836,8,Crime
43869,0,Adventure
43869,1,Animation
43869,2,Children
43869,3,Comedy
43871,8,Crime
43871,6,Drama
43871,9,Thriller
43904,10,Horror
43904,9,Thriller
43908,6,Drama
43912,8,Crime
43912,6,Drama
43914,6,Drama
43917,7,Action
43917,0,Adventure
43917,6,Drama
43917,5,Romance
43919,3,Comedy
43919,5,Romance
43921,7,Action
43921,8,Crime
43921,9,Thriller
43928,7,Action
43928,4,Fantasy
43928,12,Sci-Fi
43928,9,Thriller
43930,3,Comedy
43930,5,Romance
43932,7,Action
43932,6,Drama
43932,4,Fantasy
43932,10,Horror
43932,11,Mystery
43932,12,Sci-Fi
43932,9,Thriller
43936,8,Crime
43936,9,Thriller
44004,3,Comedy
44004,5,Romance
44020,7,Action
44020,1,Animation
44020,2,Children
44020,12,Sci-Fi
44022,0,Adventure
44022,1,Animation
44022,2,Children
44022,3,Comedy
44189,6,Drama
44189,5,Romance
44191,7,Action
44191,12,Sci-Fi
44191,9,Thriller
44191,16,IMAX
44193,3,Comedy
44193,5,Romance
44195,3,Comedy
44195,6,Drama
44197,3,Comedy
44197,8,Crime
44197,6,Drama
44199,8,Crime
44199,6,Drama
44199,9,Thriller
44204,8,Crime
44204,6,Drama
44225,2,Children
44225,3,Comedy
44225,4,Fantasy
44238,3,Comedy
44238,4,Fantasy
44238,10,Horror
44241,3,Comedy
44241,4,Fantasy
44241,10,Horror
44243,3,Comedy
44243,4,Fantasy
44243,10,Horror
44243,12,Sci-Fi
44301,8,Crime
44301,6,Drama
44397,6,Drama
44397,10,Horror
44397,9,Thriller
44399,0,Adventure
44399,2,Children
44399,3,Comedy
44399,4,Fantasy
44511,15,Documentary
44555,6,Drama
44555,5,Romance
44555,9,Thriller
44597,7,Action
44597,8,Crime
44597,11,Mystery
44613,6,Drama
44633,15,Documentary
44657,6,Drama
44665,8,Crime
44665,6,Drama
44665,11,Mystery
44694,3,Comedy
44694,6,Drama
44709,6,Drama
44719,6,Drama
44731,10,Horror
44731,12,Sci-Fi
44731,9,Thriller
44759,8,Crime
44759,6,Drama
44759,11,Mystery
44759,9,Thriller
44761,8,Crime
44761,6,Drama
44761,18,Film-Noir
44761,11,Mystery
44773,3,Comedy
44773,10,Horror
44777,3,Comedy
44777,10,Horror
44777,12,Sci-Fi
44788,15,Documentary
44828,3,Comedy
44828,10,Horror
44828,12,Sci-Fi
44840,3,Comedy
44849,7,Action
44849,1,Animation
44849,18,Film-Noir
44849,12,Sci-Fi
44849,9,Thriller
44851,3,Comedy
44864,3,Comedy
44864,6,Drama
44864,5,Romance
44889,3,Comedy
44889,6,Drama
44889,14,Musical
44929,6,Drama
44929,5,Romance
44931,6,Drama
44937,8,Crime
44937,6,Drama
44943,15,Documentary
44972,3,Comedy
44972,10,Horror
44974,6,Drama
44974,9,Thriller
45028,3,Comedy
45028,6,Drama
45028,14,Musical
45062,8,Crime
45062,6,Drama
45062,9,Thriller
45074,0,Adventure
45074,1,Animation
45074,2,Children
45074,3,Comedy
45074,4,Fantasy
45081,4,Fantasy
45081,10,Horror
45081,9,Thriller
45106,3,Comedy
45106,6,Drama
45175,3,Comedy
45175,6,Drama
45183,7,Action
45183,3,Comedy
45183,8,Crime
45183,9,Thriller
45186,7,Action
45186,0,Adventure
45186,9,Thriller
45208,0,Adventure
45208,2,Children
45208,3,Comedy
45210,8,Crime
45210,6,Drama
45221,3,Comedy
45361,6,Drama
45361,10,Horror
45361,11,Mystery
45361,9,Thriller
45382,6,Drama
45382,5,Romance
45431,0,Adventure
45431,1,Animation
45431,2,Children
45431,3,Comedy
45440,3,Comedy
45440,6,Drama
45442,7,Action
45442,0,Adventure
45442,9,Thriller
45442,16,IMAX
45447,6,Drama
45447,11,Mystery
45447,9,Thriller
45499,7,Action
45499,12,Sci-Fi
45499,9,Thriller
45501,3,Comedy
45501,6,Drama
45501,5,Romance
45503,6,Drama
45517,1,Animation
45517,2,Children
45517,3,Comedy
45635,6,Drama
45648,3,Comedy
45648,6,Drama
45658,6,Drama
45662,10,Horror
45662,9,Thriller
45666,3,Comedy
45668,6,Drama
45668,4,Fantasy
45668,5,Romance
45672,0,Adventure
45672,3,Comedy
45672,6,Drama
45672,4,Fantasy
45672,5,Romance
45720,3,Comedy
45720,6,Drama
45722,7,Action
45722,0,Adventure
45722,4,Fantasy
45726,3,Comedy
45728,3,Comedy
45730,6,Drama
45730,4,Fantasy
45730,11,Mystery
45732,3,Comedy
45732,4,Fantasy
45732,5,Romance
45880,6,Drama
45880,5,Romance
45928,15,Documentary
45950,15,Documentary
45969,3,Comedy
45969,5,Romance
46062,2,Children
46062,3,Comedy
46062,6,Drama
46062,14,Musical
46062,5,Romance
46105,3,Comedy
46105,15,Documentary
46105,5,Romance
46231,6,Drama
46322,7,Action
46322,6,Drama
46335,7,Action
46335,8,Crime
46335,6,Drama
46335,9,Thriller
46337,1,Animation
46337,2,Children
46337,3,Comedy
46347,15,Documentary
46367,8,Crime
46367,9,Thriller
46530,7,Action
46530,0,Adventure
46530,12,Sci-Fi
46530,16,IMAX
46559,6,Drama
46559,13,War
46572,6,Drama
46572,9,Thriller
46574,3,Comedy
46578,0,Adventure
46578,3,Comedy
46578,6,Drama
46664,6,Drama
46664,11,Mystery
46664,9,Thriller
46723,6,Drama
46723,9,Thriller
46772,3,Comedy
46850,15,Documentary
46855,7,Action
46855,6,Drama
46855,9,Thriller
46855,13,War
46862,6,Drama
46865,3,Comedy
46948,1,Animation
46948,2,Children
46948,4,Fantasy
46948,11,Mystery
46965,7,Action
46965,3,Comedy
46965,10,Horror
46965,9,Thriller
46967,3,Comedy
46967,4,Fantasy
46967,11,Mystery
46970,7,Action
46970,3,Comedy
46972,7,Action
46972,3,Comedy
46972,4,Fantasy
46972,16,IMAX
46974,6,Drama
46976,3,Comedy
46976,6,Drama
46976,4,Fantasy
46976,5,Romance
47044,7,Action
47044,8,Crime
47044,6,Drama
47044,9,Thriller
47099,6,Drama
47122,3,Comedy
47122,5,Romance
47124,0,Adventure
47124,1,Animation
47124,2,Children
47124,3,Comedy
47124,4,Fantasy
47124,16,IMAX
47200,7,Action
47200,9,Thriller
47202,6,Drama
47202,5,Romance
47254,7,Action
47254,8,Crime
47254,6,Drama
47254,9,Thriller
47261,4,Fantasy
47261,11,Mystery
47261,9,Thriller
47382,6,Drama
47382,5,Romance
47384,0,Adventure
47384,3,Comedy
47384,6,Drama
47384,4,Fantasy
47404,0,Adventure
47404,1,Animation
47404,3,Comedy
47404,4,Fantasy
47404,5,Romance
47404,12,Sci-Fi
47423,6,Drama
47446,6,Drama
47446,11,Mystery
47446,9,Thriller
47465,6,Drama
47465,4,Fantasy
47465,9,Thriller
47491,3,Comedy
47491,6,Drama
47516,2,Children
47516,3,Comedy
47516,6,Drama
47518,3,Comedy
47538,7,Action
47538,0,Adventure
47538,3,Comedy
47538,8,Crime
47566,8,Crime
47566,6,Drama
47566,18,Film-Noir
47610,6,Drama
47610,4,Fantasy
47610,11,Mystery
47610,5,Romance
47629,6,Drama
47640,3,Comedy
47644,6,Drama
47646,8,Crime
47646,6,Drama
47646,14,Musical
47721,2,Children
47721,4,Fantasy
47725,3,Comedy
47725,6,Drama
47725,4,Fantasy
47725,5,Romance
47736,3,Comedy
47774,3,Comedy
47774,4,Fantasy
47793,6,Drama
47793,5,Romance
47810,10,Horror
47810,11,Mystery
47810,9,Thriller
47894,6,Drama
47894,13,War
47937,3,Comedy
47937,10,Horror
47937,9,Thriller
47950,8,Crime
47950,6,Drama
47950,11,Mystery
47950,9,Thriller
47952,7,Action
47952,10,Horror
47952,9,Thriller
47970,3,Comedy
47970,6,Drama
47978,6,Drama
47997,0,Adventure
47997,3,Comedy
47997,12,Sci-Fi
47997,9,Thriller
47999,15,Documentary
47999,6,Drama
48001,6,Drama
48001,5,Romance
48032,3,Comedy
48032,6,Drama
48032,5,Romance
48032,13,War
48043,6,Drama
48043,4,Fantasy
48043,5,Romance
48045,3,Comedy
48082,3,Comedy
48082,6,Drama
48082,4,Fantasy
48082,5,Romance
48142,8,Crime
48142,6,Drama
48142,11,Mystery
48142,9,Thriller
48150,10,Horror
48161,6,Drama
48214,6,Drama
48262,15,Documentary
48304,0,Adventure
48304,6,Drama
48304,9,Thriller
48319,7,Action
48319,0,Adventure
48319,6,Drama
48319,13,War
48322,3,Comedy
48322,15,Documentary
48326,6,Drama
48342,3,Comedy
48342,6,Drama
48342,5,Romance
48385,3,Comedy
48394,6,Drama
48394,4,Fantasy
48394,9,Thriller
48412,7,Action
48412,0,Adventure
48412,6,Drama
48414,0,Adventure
48414,1,Animation
48414,2,Children
48414,3,Comedy
48414,16,IMAX
48416,3,Comedy
48416,8,Crime
48516,8,Crime
48516,6,Drama
48516,9,Thriller
48518,10,Horror
48518,9,Thriller
48520,3,Comedy
48560,3,Comedy
48560,6,Drama
48593,3,Comedy
48593,9,Thriller
48596,7,Action
48596,6,Drama
48596,9,Thriller
48598,6,Drama
48638,6,Drama
48638,5,Romance
48649,6,Drama
48649,13,War
48678,7,Action
48678,3,Comedy
48678,10,Horror
48678,9,Thriller
48696,6,Drama
48696,5,Romance
48698,15,Documentary
48738,6,Drama
48738,9,Thriller
48741,15,Documentary
48744,3,Comedy
48744,6,Drama
48744,5,Romance
48774,7,Action
48774,0,Adventure
48774,6,Drama
48774,12,Sci-Fi
48774,9,Thriller
48780,6,Drama
48780,11,Mystery
48780,12,Sci-Fi
48780,9,Thriller
48783,6,Drama
48783,13,War
48872,18,Film-Noir
48872,9,Thriller
48877,8,Crime
48877,10,Horror
48877,9,Thriller
48879,6,Drama
48879,9,Thriller
48883,8,Crime
48883,6,Drama
48883,11,Mystery
48883,9,Thriller
48982,1,Animation
48982,3,Comedy
48997,8,Crime
48997,6,Drama
48997,9,Thriller
49013,3,Comedy
49013,4,Fantasy
49110,3,Comedy
49110,12,Sci-Fi
49130,3,Comedy
49130,6,Drama
49130,5,Romance
49132,15,Documentary
49220,3,Comedy
49263,3,Comedy
49263,15,Documentary
49265,15,Documentary
49265,6,Drama
49265,13,War
49272,7,Action
49272,0,Adventure
49272,9,Thriller
49274,0,Adventure
49274,1,Animation
49274,2,Children
49274,3,Comedy
49274,16,IMAX
49276,3,Comedy
49278,7,Action
49278,12,Sci-Fi
49278,9,Thriller
49280,6,Drama
49284,3,Comedy
49284,6,Drama
49284,5,Romance
49286,3,Comedy
49286,5,Romance
49314,7,Action
49314,8,Crime
49314,6,Drama
49347,6,Drama
49389,8,Crime
49389,17,Western
49396,0,Adventure
49396,3,Comedy
49396,14,Musical
49524,6,Drama
49530,7,Action
49530,0,Adventure
49530,8,Crime
49530,6,Drama
49530,9,Thriller
49530,13,War
49647,2,Children
49647,3,Comedy
49647,6,Drama
49647,4,Fantasy
49649,7,Action
49649,0,Adventure
49649,4,Fantasy
49651,7,Action
49651,6,Drama
49666,6,Drama
49666,4,Fantasy
49666,5,Romance
49688,7,Action
49688,6,Drama
49688,13,War
49735,3,Comedy
49772,6,Drama
49772,5,Romance
49793,6,Drama
49822,6,Drama
49822,9,Thriller
49824,6,Drama
49824,14,Musical
49910,6,Drama
49917,15,Documentary
49932,6,Drama
49932,11,Mystery
49932,9,Thriller
49957,3,Comedy
49957,6,Drama
49961,6,Drama
50003,7,Action
50003,0,Adventure
50005,7,Action
50005,6,Drama
50064,6,Drama
50064,11,Mystery
50064,9,Thriller
50068,6,Drama
50068,13,War
50147,7,Action
50147,10,Horror
50147,9,Thriller
50158,6,Drama
50158,14,Musical
50160,6,Drama
50189,3,Comedy
50189,5,Romance
50274,6,Drama
50274,5,Romance
50354,3,Comedy
50356,3,Comedy
50440,10,Horror
50440,9,Thriller
50442,8,Crime
50442,6,Drama
50445,7,Action
50445,10,Horror
50445,9,Thriller
50514,6,Drama
50601,0,Adventure
50601,2,Children
50601,4,Fantasy
50610,3,Comedy
50613,10,Horror
50658,15,Documentary
50685,3,Comedy
50685,6,Drama
50685,5,Romance
50740,15,Documentary
50792,3,Comedy
50792,6,Drama
50792,5,Romance
50794,7,Action
50794,8,Crime
50794,6,Drama
50794,9,Thriller
50796,6,Drama
50796,4,Fantasy
50796,10,Horror
50796,5,Romance
50798,0,Adventure
50798,3,Comedy
50800,6,Drama
50800,10,Horror
50800,9,Thriller
50802,3,Comedy
50802,6,Drama
50802,5,Romance
50804,6,Drama
50804,10,Horror
50804,9,Thriller
50806,3,Comedy
50806,5,Romance
50842,3,Comedy
50842,6,Drama
50851,15,Documentary
50872,1,Animation
50872,2,Children
50872,6,Drama
50912,5,Romance
50923,6,Drama
50942,3,Comedy
50954,3,Comedy
50954,5,Romance
50999,1,Animation
50999,3,Comedy
51024,0,Adventure
51024,6,Drama
51024,4,Fantasy
51037,6,Drama
51037,11,Mystery
51037,9,Thriller
51077,7,Action
51077,4,Fantasy
51077,9,Thriller
51080,6,Drama
51080,9,Thriller
51082,3,Comedy
51082,5,Romance
51084,3,Comedy
51084,5,Romance
51086,6,Drama
51086,11,Mystery
51086,9,Thriller
51088,3,Comedy
51091,6,Drama
51167,6,Drama
51174,6,Drama
51255,7,Action
51255,3,Comedy
51255,8,Crime
51255,11,Mystery
51314,0,Adventure
51314,6,Drama
51314,5,Romance
51357,8,Crime
51357,6,Drama
51357,9,Thriller
51412,7,Action
51412,12,Sci-Fi
51412,9,Thriller
51471,6,Drama
51471,5,Romance
51498,3,Comedy
51498,10,Horror
51540,8,Crime
51540,6,Drama
51540,9,Thriller
51545,7,Action
51545,3,Comedy
51545,6,Drama
51545,10,Horror
51545,9,Thriller
51562,12,Sci-Fi
51573,4,Fantasy
51575,0,Adventure
51575,3,Comedy
51662,7,Action
51662,4,Fantasy
51662,13,War
51662,16,IMAX
51666,10,Horror
51666,11,Mystery
51666,9,Thriller
51694,6,Drama
51694,5,Romance
51698,0,Adventure
51698,2,Children
51698,12,Sci-Fi
51705,3,Comedy
51705,5,Romance
51709,3,Comedy
51709,6,Drama
51709,10,Horror
51709,12,Sci-Fi
51709,9,Thriller
51834,6,Drama
51834,5,Romance
51884,6,Drama
51884,5,Romance
51903,3,Comedy
51903,6,Drama
51903,5,Romance
51925,6,Drama
51925,4,Fantasy
51925,11,Mystery
51925,9,Thriller
51927,10,Horror
51927,11,Mystery
51927,9,Thriller
51931,6,Drama
51933,6,Drama
